0.000000000000000000e+00 2.305498014720797073e-09
6.289308176100629269e-03 -3.475522092344363045e-10
1.257861635220125854e-02 1.170352703638855019e-10
1.886792452830188954e-02 -6.034905908336440916e-11
2.515723270440251708e-02 7.476685937035654206e-12
3.144654088050314461e-02 -1.833022622577118455e-11
3.773584905660377908e-02 -8.342659896243276307e-12
4.402515723270440662e-02 -1.200994859118509339e-11
5.031446540880503415e-02 -1.043432007463707123e-11
5.660377358490566169e-02 -1.083755307718092808e-11
6.289308176100628922e-02 -1.045474817829017411e-11
6.918238993710691676e-02 -1.032152141533515533e-11
7.547169811320755817e-02 -1.012612216300112777e-11
8.176100628930818570e-02 -9.944933765382302226e-12
8.805031446540881324e-02 -9.684697488410165533e-12
9.433962264150944077e-02 -9.462652883485134225e-12
1.006289308176100683e-01 -9.184653038118995028e-12
1.069182389937106958e-01 -8.920864047468057834e-12
1.132075471698113234e-01 -8.626876990547316382e-12
1.194968553459119509e-01 -8.324008149429573677e-12
1.257861635220125784e-01 -8.007816632016329095e-12
1.320754716981132060e-01 -7.684519687245483510e-12
1.383647798742138335e-01 -7.332801033044233918e-12
1.446540880503144610e-01 -6.974865129905083450e-12
1.509433962264151163e-01 -6.628919635431884672e-12
1.572327044025157439e-01 -6.265654661774533452e-12
1.635220125786163714e-01 -5.866862551329177222e-12
1.698113207547169989e-01 -5.477840403500522370e-12
1.761006289308176265e-01 -5.103917288806769648e-12
1.823899371069182540e-01 -4.666933506314308033e-12
1.886792452830188815e-01 -4.262368236140900990e-12
1.949685534591195091e-01 -3.843148022042441880e-12
2.012578616352201366e-01 -3.396394276933278888e-12
2.075471698113207641e-01 -3.002487147796273348e-12
2.138364779874213917e-01 -2.536637566663557664e-12
2.201257861635220192e-01 -2.098543561146470893e-12
2.264150943396226467e-01 -1.646238700914182118e-12
2.327044025157232743e-01 -1.220690215575359616e-12
2.389937106918239018e-01 -7.613909502879323554e-13
2.452830188679245293e-01 -3.212430321752890450e-13
2.515723270440251569e-01 1.773720059716765718e-13
2.578616352201257844e-01 5.919709167301334674e-13
2.641509433962264120e-01 1.027289364685657347e-12
2.704402515723270395e-01 1.501798685410449252e-12
2.767295597484276670e-01 1.927125126144346723e-12
2.830188679245282946e-01 2.347677607872356020e-12
2.893081761006289221e-01 2.820410571757747675e-12
2.955974842767295496e-01 3.199218667759851087e-12
3.018867924528302327e-01 3.690381333854020340e-12
3.081761006289308602e-01 4.124700581087381579e-12
3.144654088050314877e-01 4.499067784990984364e-12
3.207547169811321153e-01 4.944933351680447231e-12
3.270440251572327428e-01 5.343725462125803460e-12
3.333333333333333703e-01 5.710099060252105119e-12
