0.000000000000000000e+00 -3.141592653675217672e+00
6.289308176100629269e-03 7.330109819405823401e-01
1.257861635220125854e-02 -1.046925026269525105e-01
1.886792452830188954e-02 -1.696491835900815204e-10
2.515723270440251708e-02 -1.687245898551736900e-10
3.144654088050314461e-02 -1.675237726317391207e-10
3.773584905660377908e-02 -1.660636073097521148e-10
4.402515723270440662e-02 -1.643547520302490739e-10
5.031446540880503415e-02 -1.623927659011314972e-10
5.660377358490566169e-02 -1.601625498892644828e-10
6.289308176100628922e-02 -1.576871966335602337e-10
6.918238993710691676e-02 -1.549489425656247477e-10
7.547169811320755817e-02 -1.519921966064430308e-10
8.176100628930818570e-02 -1.488018597228801809e-10
8.805031446540881324e-02 -1.453619447033815959e-10
9.433962264150944077e-02 -1.417133077552534814e-10
1.006289308176100683e-01 -1.378230862769669329e-10
1.069182389937106958e-01 -1.337348010110872565e-10
1.132075471698113234e-01 -1.294155893560855475e-10
1.194968553459119509e-01 -1.249116365897862124e-10
1.257861635220125784e-01 -1.202122845711528498e-10
1.320754716981132060e-01 -1.153193096570248599e-10
1.383647798742138335e-01 -1.102655744489311473e-10
1.446540880503144610e-01 -1.050044495798374555e-10
1.509433962264151163e-01 -9.959100211176519224e-11
1.572327044025157439e-01 -9.403677836417045910e-11
1.635220125786163714e-01 -8.832490294707895373e-11
1.698113207547169989e-01 -8.246869853678617801e-11
1.761006289308176265e-01 -7.650680089454908739e-11
1.823899371069182540e-01 -7.041656147066532867e-11
1.886792452830188815e-01 -6.422551379614560574e-11
1.949685534591195091e-01 -5.791633839180576615e-11
2.012578616352201366e-01 -5.151457038721218851e-11
2.075471698113207641e-01 -4.503908357378350047e-11
2.138364779874213917e-01 -3.847855367666852544e-11
2.201257861635220192e-01 -3.188804775788867119e-11
2.264150943396226467e-01 -2.522804187776728213e-11
2.327044025157232743e-01 -1.852318298745103675e-11
2.389937106918239018e-01 -1.179562003628120692e-11
2.452830188679245293e-01 -5.055428298206265936e-12
2.515723270440251569e-01 1.702964158578623710e-12
2.578616352201257844e-01 8.444467347601403162e-12
2.641509433962264120e-01 1.516542447177471331e-11
2.704402515723270395e-01 2.189259884488592434e-11
2.767295597484276670e-01 2.856270775453140232e-11
2.830188679245282946e-01 3.518696445325986133e-11
2.893081761006289221e-01 4.176392565113928868e-11
2.955974842767295496e-01 4.826006261282600462e-11
3.018867924528302327e-01 5.469669162039281218e-11
3.081761006289308602e-01 6.108535899329581298e-11
3.144654088050314877e-01 6.731815105354144180e-11
3.207547169811321153e-01 7.348877062440806185e-11
3.270440251572327428e-01 7.951772573733251193e-11
3.333333333333333703e-01 8.541700680098074372e-11
3.396226415094339979e-01 9.119416333192020829e-11
3.459119496855346254e-01 9.683054358333720302e-11
3.522012578616352529e-01 1.023492401941439311e-10
3.584905660377358805e-01 1.076343458805695263e-10
3.647798742138365080e-01 1.128031001940144051e-10
3.710691823899371355e-01 1.177671293817184051e-10
3.773584905660377631e-01 1.225881618438506848e-10
3.836477987421383906e-01 1.272191241241671378e-10
3.899371069182390181e-01 1.315738629159568518e-10
3.962264150943396457e-01 1.358113621563461493e-10
4.025157232704402732e-01 1.398428040033650177e-10
4.088050314465409008e-01 1.435447316566751397e-10
4.150943396226415283e-01 1.471018862275741412e-10
4.213836477987421558e-01 1.504254498740920098e-10
4.276729559748427834e-01 1.534976590278347430e-10
4.339622641509434109e-01 1.563895679623783508e-10
4.402515723270440384e-01 1.589359754916586098e-10
4.465408805031446660e-01 1.613083000506776443e-10
4.528301886792452935e-01 1.633937429801335384e-10
4.591194968553459210e-01 1.652251668815551966e-10
4.654088050314465486e-01 1.668771787421974295e-10
4.716981132075471761e-01 1.681410566334307077e-10
4.779874213836478036e-01 1.692042062018117576e-10
4.842767295597484312e-01 1.700639629120814789e-10
4.905660377358490587e-01 1.705320329392634449e-10
4.968553459119496862e-01 1.708109209630492842e-10
5.031446540880503138e-01 1.708118091414689843e-10
5.094339622641509413e-01 1.705329211176831450e-10
5.157232704402515688e-01 1.700648510905011790e-10
5.220125786163521964e-01 1.692024298449723574e-10
5.283018867924528239e-01 1.681392802765913075e-10
5.345911949685534514e-01 1.668762905637777294e-10
5.408805031446540790e-01 1.652313841304930975e-10
5.471698113207547065e-01 1.634008484074911394e-10
5.534591194968553340e-01 1.612940891959624423e-10
5.597484276729559616e-01 1.589288700643010088e-10
5.660377358490565891e-01 1.563948970328965515e-10
5.723270440251572166e-01 1.534923299573165423e-10
5.786163522012578442e-01 1.504263380525117100e-10
5.849056603773584717e-01 1.471098798333514424e-10
5.911949685534590992e-01 1.435580543329706416e-10
5.974842767295597268e-01 1.397513216261359048e-10
6.037735849056604653e-01 1.357589596295838419e-10
6.100628930817610929e-01 1.316067255174857564e-10
6.163522012578617204e-01 1.271773797384412319e-10
6.226415094339623479e-01 1.226281298727371905e-10
6.289308176100629755e-01 1.177671293817184051e-10
6.352201257861636030e-01 1.127986593019159045e-10
6.415094339622642305e-01 1.076734257310363319e-10
6.477987421383648581e-01 1.023479079265143810e-10
6.540880503144654856e-01 9.680656276600529964e-11
6.603773584905661131e-01 9.117151478221785510e-11
6.666666666666667407e-01 8.544409624278159754e-11
6.729559748427673682e-01 7.951772573733251193e-11
6.792452830188679958e-01 7.350209330070356373e-11
6.855345911949686233e-01 6.730305202040653967e-11
6.918238993710692508e-01 6.104450278598960722e-11
6.981132075471698784e-01 5.473532738164976763e-11
7.044025157232705059e-01 4.828759614383670851e-11
7.106918238993711334e-01 4.178568602242194174e-11
7.169811320754717610e-01 3.518940694391403667e-11
7.232704402515723885e-01 2.853162150984189793e-11
7.295597484276730160e-01 2.189137759955883666e-11
7.358490566037736436e-01 1.516331504802792551e-11
7.421383647798742711e-01 8.432199383179295182e-12
7.484276729559748986e-01 1.687192052735042580e-12
7.547169811320755262e-01 -5.060285523939000996e-12
7.610062893081761537e-01 -1.181077458056734031e-11
7.672955974842767812e-01 -1.853195374934557549e-11
7.735849056603774088e-01 -2.524225273248248413e-11
7.798742138364780363e-01 -3.191491515508459997e-11
7.861635220125786638e-01 -3.846545304497794859e-11
7.924528301886792914e-01 -4.502598294209292362e-11
7.987421383647799189e-01 -5.151590265484173869e-11
8.050314465408805464e-01 -5.790212753709056415e-11
8.113207547169811740e-01 -6.423928056165095768e-11
8.176100628930818015e-01 -7.037703753098867310e-11
8.238993710691824290e-01 -7.646638877645273169e-11
8.301886792452830566e-01 -8.249800842463628214e-11
8.364779874213836841e-01 -8.833778153416460555e-11
8.427672955974843116e-01 -9.408074319594561530e-11
8.490566037735849392e-01 -9.957545898942044005e-11
8.553459119496855667e-01 -1.049778042272464518e-10
8.616352201257861942e-01 -1.102842261957448500e-10
8.679245283018868218e-01 -1.153486195448749640e-10
8.742138364779874493e-01 -1.202540289568787557e-10
8.805031446540880768e-01 -1.248681158472209063e-10
8.867924528301887044e-01 -1.293773976840384421e-10
8.930817610062893319e-01 -1.337561172931600595e-10
8.993710691823899595e-01 -1.378364089532624348e-10
9.056603773584905870e-01 -1.417479467136217863e-10
9.119496855345912145e-01 -1.453139830687177891e-10
9.182389937106918421e-01 -1.487414635903405724e-10
9.245283018867924696e-01 -1.520517045605629392e-10
9.308176100628930971e-01 -1.549906869513506535e-10
9.371069182389937247e-01 -1.576987429530163354e-10
9.433962264150943522e-01 -1.602069588102494890e-10
9.496855345911949797e-01 -1.623350343038509891e-10
9.559748427672956073e-01 -1.642916913624503650e-10
9.622641509433962348e-01 -1.661106807659962215e-10
