 8.12500e-01      1.90692e-01     3.17820e-01     3.46413e-01     1.87121e-05     2.70914e-05     5.18404e-05
 8.25000e-01      1.45658e-01     2.42763e-01     4.22339e-01     2.17123e-05     3.18537e-05     4.88367e-05
 8.37500e-01      9.30197e-02     1.55033e-01     4.76217e-01     2.49101e-05     3.74447e-05     4.38669e-05
 8.50000e-01      3.55255e-02     5.92091e-02     5.05235e-01     2.77654e-05     4.27407e-05     3.73962e-05
 8.62500e-01      2.38233e-02     3.97057e-02     5.07877e-01     2.98767e-05     4.69404e-05     3.04253e-05
 8.75000e-01      8.19285e-02     1.36548e-01     4.84006e-01     3.09577e-05     4.94875e-05     2.49868e-05
 8.87500e-01      1.35757e-01     2.26262e-01     4.34868e-01     3.08237e-05     5.00202e-05     2.42045e-05
 9.00000e-01      1.82498e-01     3.04164e-01     3.63028e-01     2.93889e-05     4.83532e-05     2.91854e-05
 9.12500e-01      2.19712e-01     3.66187e-01     2.72236e-01     2.66717e-05     4.44822e-05     3.74132e-05
 9.25000e-01      2.45457e-01     4.09095e-01     1.67232e-01     2.28123e-05     3.86055e-05     4.62972e-05
 9.37500e-01      2.58387e-01     4.30645e-01     5.34974e-02     1.81249e-05     3.12013e-05     5.42988e-05
 9.50000e-01      2.57829e-01     4.29715e-01     6.30299e-02     1.32925e-05     2.32968e-05     6.04467e-05
 9.62500e-01      2.43810e-01     4.06351e-01     1.76267e-01     1.00336e-05     1.73836e-05     6.40976e-05
 9.75000e-01      2.17064e-01     3.61774e-01     2.80302e-01     1.10833e-05     1.79792e-05     6.48853e-05
 9.87500e-01      1.78987e-01     2.98311e-01     3.69705e-01     1.57037e-05     2.49657e-05     6.26078e-05
 1.00000e+00      1.31565e-01     2.19274e-01     4.39807e-01     2.13160e-05     3.40003e-05     5.72848e-05
 1.01250e+00      7.72747e-02     1.28791e-01     4.86950e-01     2.66494e-05     4.28131e-05     4.92318e-05
 1.02500e+00      1.89505e-02     3.15838e-02     5.08672e-01     3.10907e-05     5.03932e-05     3.89579e-05
 1.03750e+00      4.03631e-02     6.72723e-02     5.03839e-01     3.42555e-05     5.58653e-05     2.77440e-05
 1.05000e+00      9.75697e-02     1.62617e-01     4.72704e-01     3.58933e-05     5.85811e-05     1.90877e-05
 1.06250e+00      1.49683e-01     2.49472e-01     4.16891e-01     3.58747e-05     5.82901e-05     2.00472e-05
 1.07500e+00      1.93982e-01     3.23304e-01     3.39315e-01     3.41832e-05     5.49585e-05     2.99928e-05
 1.08750e+00      2.28155e-01     3.80258e-01     2.44025e-01     3.09235e-05     4.87474e-05     4.22896e-05
 1.10000e+00      2.50416e-01     4.17361e-01     1.35996e-01     2.63565e-05     4.00460e-05     5.39228e-05
 1.11250e+00      2.59606e-01     4.32676e-01     2.08666e-02     2.09896e-05     2.94272e-05     6.35643e-05
 1.12500e+00      2.55242e-01     4.25404e-01     9.53520e-02     1.58664e-05     1.79917e-05     7.04060e-05
 1.13750e+00      2.37554e-01     3.95923e-01     2.06593e-01     1.32096e-05     1.04266e-05     7.39177e-05
 1.15000e+00      2.07465e-01     3.45774e-01     3.07049e-01     1.52677e-05     1.70860e-05     7.38082e-05
 1.16250e+00      1.66544e-01     2.77574e-01     3.91476e-01     2.05857e-05     2.93594e-05     7.00028e-05
 1.17500e+00      1.16930e-01     1.94883e-01     4.55466e-01     2.67241e-05     4.15199e-05     6.26500e-05
 1.18750e+00      6.12112e-02     1.02019e-01     4.95679e-01     3.23877e-05     5.21211e-05     5.21646e-05
 1.20000e+00      2.29691e-03     3.82794e-03     5.10016e-01     3.68840e-05     6.03775e-05     3.93608e-05
 1.21250e+00      5.67374e-02     9.45627e-02     4.97728e-01     3.97808e-05     6.57442e-05     2.60186e-05
 1.22500e+00      1.12810e-01     1.88017e-01     4.59456e-01     4.08067e-05     6.78588e-05     1.78878e-05
 1.23750e+00      1.62993e-01     2.71656e-01     3.97198e-01     3.98254e-05     6.65431e-05     2.43515e-05
 1.25000e+00      2.04668e-01     3.41113e-01     3.14205e-01     3.68297e-05     6.18188e-05     3.84841e-05
 1.26250e+00      2.35658e-01     3.92763e-01     2.14809e-01     3.19449e-05     5.39241e-05     5.32653e-05
 1.27500e+00      2.54346e-01     4.23910e-01     1.04199e-01     2.54444e-05     4.33504e-05     6.63930e-05
 1.28750e+00      2.59755e-01     4.32926e-01     1.18510e-02     1.78297e-05     3.09923e-05     7.66987e-05
 1.30000e+00      2.51605e-01     4.19342e-01     1.27282e-01     1.03604e-05     1.90226e-05     8.34090e-05
 1.31250e+00      2.30319e-01     3.83866e-01     2.36069e-01     8.34504e-06     1.53029e-05     8.60196e-05
 1.32500e+00      1.97010e-01     3.28351e-01     3.32532e-01     1.49912e-05     2.51960e-05     8.42792e-05
 1.33750e+00      1.53416e-01     2.55694e-01     4.11636e-01     2.35133e-05     3.88833e-05     7.81917e-05
 1.35000e+00      1.01814e-01     1.69689e-01     4.69251e-01     3.15767e-05     5.20668e-05     6.80238e-05
 1.36250e+00      4.48954e-02     7.48258e-02     5.02369e-01     3.83881e-05     6.32761e-05     5.43272e-05
 1.37500e+00      1.43666e-02     2.39443e-02     5.09261e-01     4.34579e-05     7.16551e-05     3.80486e-05
 1.38750e+00      7.28787e-02     1.21464e-01     4.89567e-01     4.64445e-05     7.66257e-05     2.13378e-05
 1.40000e+00      1.27586e-01     2.12644e-01     4.44316e-01     4.71347e-05     7.78367e-05     1.47990e-05
 1.41250e+00      1.75633e-01     2.92722e-01     3.75870e-01     4.54459e-05     7.51629e-05     2.88754e-05
 1.42500e+00      2.14512e-01     3.57520e-01     2.87801e-01     4.14318e-05     6.87166e-05     4.71100e-05
 1.43750e+00      2.42192e-01     4.03653e-01     1.84708e-01     3.52886e-05     5.88692e-05     6.42723e-05
 1.45000e+00      2.57228e-01     4.28714e-01     7.19727e-02     2.73747e-05     4.63190e-05     7.87727e-05
 1.46250e+00      2.58836e-01     4.31394e-01     4.45205e-02     1.83163e-05     3.23900e-05     8.96233e-05
 1.47500e+00      2.46932e-01     4.11554e-01     1.58690e-01     9.84647e-06     2.06571e-05     9.61318e-05
 1.48750e+00      2.22137e-01     3.70229e-01     2.64575e-01     9.68980e-06     2.09150e-05     9.78693e-05
 1.50000e+00      1.85745e-01     3.09576e-01     3.56648e-01     1.84276e-05     3.33612e-05     9.46810e-05
 1.51250e+00      1.39657e-01     2.32762e-01     4.30103e-01     2.82166e-05     4.84354e-05     8.67076e-05
 1.52500e+00      8.62777e-02     1.43797e-01     4.81105e-01     3.71628e-05     6.25278e-05     7.44006e-05
 1.53750e+00      2.83944e-02     4.73245e-02     5.06991e-01     4.45270e-05     7.42262e-05     5.85260e-05
 1.55000e+00      3.09714e-02     5.16185e-02     5.06410e-01     4.98230e-05     8.26038e-05     4.05841e-05
 1.56250e+00      8.87204e-02     1.47867e-01     4.79392e-01     5.27183e-05     8.69837e-05     2.48578e-05
 1.57500e+00      1.41838e-01     2.36396e-01     4.27348e-01     5.30306e-05     8.71120e-05     2.41970e-05
 1.58750e+00      1.87551e-01     3.12585e-01     3.52995e-01     5.07310e-05     8.30460e-05     3.98407e-05
 1.60000e+00      2.23473e-01     3.72455e-01     2.60213e-01     4.59470e-05     7.50172e-05     5.88694e-05
 1.61250e+00      2.47729e-01     4.12882e-01     1.53847e-01     3.89808e-05     6.35697e-05     7.66718e-05
 1.62500e+00      2.59053e-01     4.31754e-01     3.94499e-02     3.03678e-05     4.97038e-05     9.14593e-05
 1.63750e+00      2.56852e-01     4.28088e-01     7.70073e-02     2.11389e-05     3.53196e-05     1.02194e-04
 1.65000e+00      2.41244e-01     4.02073e-01     1.89445e-01     1.41193e-05     2.53738e-05     1.08183e-04
 1.66250e+00      2.13041e-01     3.55068e-01     2.91992e-01     1.55506e-05     2.85599e-05     1.09027e-04
 1.67500e+00      1.73716e-01     2.89527e-01     3.79297e-01     2.40565e-05     4.20019e-05     1.04642e-04
 1.68750e+00      1.25323e-01     2.08872e-01     4.46800e-01     3.39769e-05     5.77254e-05     9.52757e-05
 1.70000e+00      7.03869e-02     1.17312e-01     4.90979e-01     4.31636e-05     7.23273e-05     8.15548e-05
 1.71250e+00      1.17765e-02     1.96279e-02     5.09527e-01     5.06855e-05     8.42272e-05     6.46441e-05
 1.72500e+00      4.74487e-02     7.90808e-02     5.01476e-01     5.59808e-05     9.24630e-05     4.68260e-05
 1.73750e+00      1.04197e-01     1.73661e-01     4.67245e-01     5.86949e-05     9.64214e-05     3.37543e-05
 1.75000e+00      1.55506e-01     2.59176e-01     4.08622e-01     5.86520e-05     9.57821e-05     3.58434e-05
 1.76250e+00      1.98697e-01     3.31161e-01     3.28667e-01     5.58589e-05     9.05177e-05     5.15008e-05
 1.77500e+00      2.31515e-01     3.85858e-01     2.31554e-01     5.05219e-05     8.09124e-05     7.07855e-05
 1.78750e+00      2.52247e-01     4.20412e-01     1.22353e-01     4.30915e-05     6.76157e-05     8.89590e-05
 1.80000e+00      2.59811e-01     4.33018e-01     6.76447e-03     3.43931e-05     5.18275e-05     1.03868e-04
 1.81250e+00      2.53812e-01     4.23019e-01     1.09177e-01     2.60516e-05     3.60842e-05     1.14242e-04
 1.82500e+00      2.34562e-01     3.90937e-01     2.19420e-01     2.14476e-05     2.72163e-05     1.19290e-04
 1.83750e+00      2.03067e-01     3.38446e-01     3.18208e-01     2.41827e-05     3.40690e-05     1.18613e-04
 1.85000e+00      1.60972e-01     2.68286e-01     4.00384e-01     3.22422e-05     5.01946e-05     1.12191e-04
 1.86250e+00      1.10473e-01     1.84121e-01     4.61659e-01     4.17151e-05     6.76446e-05     1.00414e-04
 1.87500e+00      5.42064e-02     9.03437e-02     4.98833e-01     5.04760e-05     8.32683e-05     8.41534e-05
 1.88750e+00      4.88983e-03     8.14999e-03     5.09967e-01     5.74207e-05     9.55031e-05     6.50253e-05
 1.90000e+00      6.37308e-02     1.06218e-01     4.94477e-01     6.18908e-05     1.03374e-04     4.64187e-05
 1.91250e+00      1.19245e-01     1.98742e-01     4.53174e-01     6.34962e-05     1.06279e-04     3.66856e-05
 1.92500e+00      1.68534e-01     2.80890e-01     3.88213e-01     6.20687e-05     1.03946e-04     4.50819e-05
 1.93750e+00      2.09025e-01     3.48375e-01     3.02986e-01     5.76566e-05     9.64267e-05     6.42864e-05
 1.95000e+00      2.38604e-01     3.97673e-01     2.01942e-01     5.05389e-05     8.41206e-05     8.52256e-05
 1.96250e+00      2.55727e-01     4.26212e-01     9.03546e-02     4.12842e-05     6.78253e-05     1.03971e-04
 1.97500e+00      2.59500e-01     4.32500e-01     2.59493e-02     3.09769e-05     4.89769e-05     1.18522e-04
 1.98750e+00      2.49726e-01     4.16209e-01     1.40899e-01     2.20921e-05     3.09814e-05     1.27667e-04
 2.00000e+00      2.26915e-01     3.78191e-01     2.48493e-01     2.01363e-05     2.50547e-05     1.30657e-04
 2.01250e+00      1.92258e-01     3.20430e-01     3.43115e-01     2.73587e-05     3.89685e-05     1.27122e-04
 2.02500e+00      1.47565e-01     2.45941e-01     4.19824e-01     3.82639e-05     5.90402e-05     1.17151e-04
 2.03750e+00      9.51676e-02     1.58612e-01     4.74618e-01     4.91745e-05     7.84646e-05     1.01323e-04
 2.05000e+00      3.78023e-02     6.30031e-02     5.04634e-01     5.84966e-05     9.49969e-05     8.05928e-05
 2.06250e+00      2.15365e-02     3.58950e-02     5.08307e-01     6.53461e-05     1.07365e-04     5.65298e-05
 2.07500e+00      7.97511e-02     1.32919e-01     4.85443e-01     6.91605e-05     1.14565e-04     3.32391e-05
 2.08750e+00      1.33802e-01     2.23005e-01     4.37238e-01     6.96100e-05     1.15943e-04     2.70389e-05
 2.10000e+00      1.80869e-01     3.01449e-01     3.66207e-01     6.65791e-05     1.11295e-04     4.70992e-05
 2.11250e+00      2.18493e-01     3.64156e-01     2.76058e-01     6.01610e-05     1.00793e-04     7.29960e-05
 2.12500e+00      2.44711e-01     4.07852e-01     1.71497e-01     5.06581e-05     8.49667e-05     9.73524e-05
 2.13750e+00      2.58154e-01     4.30258e-01     5.79835e-02     3.86025e-05     6.47257e-05     1.17633e-04
 2.15000e+00      2.58121e-01     4.30201e-01     5.85573e-02     2.48876e-05     4.14161e-05     1.32347e-04
 2.16250e+00      2.44612e-01     4.07687e-01     1.72041e-01     1.20827e-05     1.83873e-05     1.40517e-04
 2.17500e+00      2.18334e-01     3.63889e-01     2.76544e-01     1.35754e-05     1.97243e-05     1.41572e-04
 2.18750e+00      1.80657e-01     3.01095e-01     3.66610e-01     2.72961e-05     4.37034e-05     1.35349e-04
 2.20000e+00      1.33550e-01     2.22583e-01     4.37538e-01     4.16025e-05     6.80759e-05     1.22082e-04
 2.21250e+00      7.94701e-02     1.32450e-01     4.85625e-01     5.43416e-05     8.96514e-05     1.02387e-04
 2.22500e+00      2.12419e-02     3.54027e-02     5.08359e-01     6.45709e-05     1.06962e-04     7.72797e-05
 2.23750e+00      3.80954e-02     6.34928e-02     5.04556e-01     7.16410e-05     1.18965e-04     4.82926e-05
 2.25000e+00      9.54440e-02     1.59074e-01     4.74412e-01     7.51076e-05     1.24941e-04     1.92067e-05
 2.26250e+00      1.47810e-01     2.46351e-01     4.19502e-01     7.47281e-05     1.24497e-04     2.36241e-05
 2.27500e+00      1.92460e-01     3.20767e-01     3.42692e-01     7.04681e-05     1.17584e-04     5.41995e-05
 2.28750e+00      2.27063e-01     3.78438e-01     2.47992e-01     6.25022e-05     1.04505e-04     8.41996e-05
 2.30000e+00      2.49812e-01     4.16353e-01     1.40345e-01     5.12087e-05     8.59153e-05     1.10532e-04
 2.31250e+00      2.59520e-01     4.32533e-01     2.53721e-02     3.71618e-05     6.28363e-05     1.31538e-04
 2.32500e+00      2.55679e-01     4.26133e-01     9.09258e-02     2.11663e-05     3.68556e-05     1.45976e-04
 2.33750e+00      2.38492e-01     3.97487e-01     2.02477e-01     5.58525e-06     1.37085e-05     1.52983e-04
 2.35000e+00      2.08854e-01     3.48090e-01     3.03459e-01     1.53629e-05     2.70323e-05     1.52094e-04
 2.36250e+00      1.68312e-01     2.80521e-01     3.88598e-01     3.22689e-05     5.41290e-05     1.43269e-04
 2.37500e+00      1.18985e-01     1.98308e-01     4.53451e-01     4.79650e-05     7.98897e-05     1.26894e-04
 2.38750e+00      6.34452e-02     1.05742e-01     4.94633e-01     6.14032e-05     1.02054e-04     1.03782e-04
 2.40000e+00      4.59353e-03     7.65608e-03     5.09992e-01     7.18178e-05     1.19248e-04     7.51643e-05
 2.41250e+00      5.44980e-02     9.08299e-02     4.98728e-01     7.86214e-05     1.30461e-04     4.28740e-05
 2.42500e+00      1.10745e-01     1.84574e-01     4.61428e-01     8.14191e-05     1.35024e-04     1.36310e-05
 2.43750e+00      1.61210e-01     2.68683e-01     4.00039e-01     8.00282e-05     1.32627e-04     3.33178e-05
 2.45000e+00      2.03260e-01     3.38766e-01     3.17766e-01     7.44907e-05     1.23338e-04     6.70827e-05
 2.46250e+00      2.34698e-01     3.91164e-01     2.18905e-01     6.50796e-05     1.07609e-04     9.86348e-05
 2.47500e+00      2.53885e-01     4.23141e-01     1.08616e-01     5.23036e-05     8.62853e-05     1.25593e-04
 2.48750e+00      2.59817e-01     4.33029e-01     7.34399e-03     3.69516e-05     6.06726e-05     1.46361e-04
 2.50000e+00      2.52186e-01     4.20310e-01     1.22920e-01     2.04755e-05     3.31733e-05     1.59748e-04
